Age,AnnualIncomeUSD,City,CompanySize,CompanyType,CurrentWorkplaceExperience,Domain,Education,EnglishLevel,IsStudyingCurrently,JobTitle,MonthlySalaryUAH,ProgrammingLanguage,ResponseDate,Sex,Specialization,TotalWorkExperience,University,UserAgent
25,20400,Mykolaiv,51-200 employees,Product,1.0,"Desktop Applications,Web Development",Higher,Intermediate,False,Software Engineer,47600,Python,21/06/2018 07:15:47,male,,3.0,Other,"Mozilla/5.0 (Linux; Android 7.0; Bluboo S1 Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/67.0.3396.87 Mobile Safari/537.36"
41,8400,Lviv,1001+ employees,Outsourcing,0.0,Corporate Systems,Two higher,Pre-Intermediate,False,Junior Software Engineer,19600,SQL,21/06/2018 07:44:37,male,,0.0,Lviv Polytechnic,"Mozilla/5.0 (Linux; Android 7.0; SM-J730FM Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/67.0.3396.87 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/176.0.0.42.87;]"
35,30000,Kyiv,1001+ employees,Outstaffing,0.0,Web Development,Higher,Upper-Intermediate,False,Software Engineer,70000,PHP,21/06/2018 08:23:36,male,,10.0,NUOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Mobile/14G60"
27,31200,Lviv,201-1000 employees,Outsourcing,1.5,"iOS,Other",Higher,Upper-Intermediate,False,Software Engineer,72800,Swift,21/06/2018 08:30:46,male,,4.0,Lviv Polytechnic,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15F79 [FBAN/FBIOS;FBAV/176.0.0.70.93;FBBV/113661473;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/11.4;FBSS/2;FBCR/lifecell;FBID/phone;FBLC/en_US;FBOP/5;FBRV/0]"
31,39000,Kyiv,1001+ employees,Outsourcing,3.0,Web Development,Higher,Intermediate,False,Senior Software Engineer,91000,C#/.NET,21/06/2018 08:31:41,male,,10.0,KPI,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0
22,21600,Vinnytsia,1-10 employees,Startup,0.5,"Web Development,Corporate Systems",Secondary,Elementary,True,Junior Software Engineer,50400,PHP,21/06/2018 08:37:05,male,,0.5,,"Mozilla/5.0 (Linux; Android 5.0.1; GT-I9500 Build/LRX22C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.107 Mobile Safari/537.36"
24,18000,Kyiv,1001+ employees,Outsourcing,1.5,"Web Development,Banking and Finance",Higher,Intermediate,False,Software Engineer,42000,C#/.NET,21/06/2018 08:37:54,male,,2.0,KPI,"Mozilla/5.0 (Linux; Android 7.0; SLA-L22 Build/HUAWEISLA-L22) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Mobile Safari/537.36"
23,960,Vinnytsia,51-200 employees,Outsourcing,1.0,Web Development,Unfinished higher,Intermediate,True,Junior Software Engineer,2240,JavaScript,21/06/2018 08:38:39,male,,1.0,VNTU,"Mozilla/5.0 (Linux; Android 5.0.1; GT-I9500 Build/LRX22C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.107 Mobile Safari/537.36"
23,16800,Kyiv,1-10 employees,Product,0.0,Web Development,Higher,Upper-Intermediate,False,Software Engineer,39200,PHP,21/06/2018 08:43:25,male,,1.5,KNEU,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15F79 [FBAN/FBIOS;FBAV/176.0.0.70.93;FBBV/113661473;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/11.4;FBSS/2;FBCR/Carrier;FBID/phone;FBLC/en_US;FBOP/5;FBRV/0]"
34,1824,Kharkiv,11-50 employees,Outsourcing,0.0,Android,Two higher,Pre-Intermediate,False,Junior Software Engineer,4256,Kotlin,21/06/2018 08:46:30,male,,0.0,KhNURE,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0
32,43800,Lutsk,1-10 employees,Outstaffing,3.0,"Web Development,eCommerce",Higher,Upper-Intermediate,False,Senior Software Engineer,102200,PHP,21/06/2018 08:49:35,male,,9.0,Other,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.1 Safari/605.1.15"
34,16800,Mykolaiv,11-50 employees,Other,3.0,"Web Development,Other",Higher,Pre-Intermediate,False,Software Engineer,39200,Java,21/06/2018 08:59:45,male,,4.0,ChSU,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36"
23,6000,Kyiv,1-10 employees,Other,0.5,"Embedded,Multimedia",Higher,Intermediate,False,Junior Software Engineer,14000,C#/.NET,21/06/2018 09:18:36,male,,0.5,KPI,"Mozilla/5.0 (iPad; CPU OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Mobile/14G60 [FBAN/FBIOS;FBAV/176.0.0.70.93;FBBV/113661473;FBDV/iPad3,6;FBMD/iPad;FBSN/iOS;FBSV/10.3.3;FBSS/2;FBCR/Carrier;FBID/tablet;FBLC/en_GB;FBOP/5;FBRV/0]"
44,12000,Lviv,1001+ employees,Outstaffing,1.0,Web Development,Higher,Intermediate,False,Software Engineer,28000,JavaScript,21/06/2018 09:19:45,male,,3.0,Other,"Mozilla/5.0 (Linux; Android 6.0.1; M8 Build/android; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/51.0.2704.106 Mobile Safari/537.36"
25,15600,Kyiv,1-10 employees,Outsourcing,0.5,"Web Development,eCommerce",Higher,Intermediate,False,Software Engineer,36400,PHP,21/06/2018 09:27:07,female,,2.0,ZNTU,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/66.0.3359.181 Chrome/66.0.3359.181 Safari/537.36"
30,7200,Kyiv,11-50 employees,Outsourcing,0.5,"Web Development,eCommerce",Two higher,Intermediate,False,Junior Software Engineer,16800,Java,21/06/2018 09:33:53,male,,0.5,KPI,"Mozilla/5.0 (Linux; Android 6.0.1; Redmi 4 Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.137 Mobile Safari/537.36"
31,19200,Kyiv,1-10 employees,Other,5.0,"Multimedia,Other",Higher,Intermediate,False,Software Engineer,44800,Python,21/06/2018 09:58:45,male,,8.0,KNU,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
21,15600,Kyiv,11-50 employees,Product,1.0,"Android,Multimedia",Higher,Pre-Intermediate,True,Software Engineer,36400,Java,21/06/2018 10:18:11,male,,1.0,NAU,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0
22,3000,Odesa,1-10 employees,Outsourcing,1.0,"Web Development,System Programming",Higher,Intermediate,False,Junior Software Engineer,7000,C++,21/06/2018 10:19:57,male,,1.0,ONPU,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.122 Safari/537.36 OPR/25.0.1614.71"
29,21600,Kyiv,51-200 employees,Product,0.25,"Desktop Applications,eCommerce",Higher,Elementary,False,Software Engineer,50400,Delphi,21/06/2018 10:37:54,male,,10.0,Other,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36"
24,18600,Kyiv,201-1000 employees,Product,1.0,Web Development,Unfinished higher,Intermediate,False,Software Engineer,43400,JavaScript,21/06/2018 10:38:11,male,,2.0,Other,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36"
32,46800,Kyiv,1001+ employees,Outstaffing,2.0,"Web Development,Corporate Systems",Higher,Intermediate,False,Senior Software Engineer,109200,C#/.NET,21/06/2018 10:40:25,male,,5.0,Other,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36"
28,24000,Kyiv,11-50 employees,Outstaffing,1.0,eCommerce,Higher,Intermediate,False,Software Engineer,56000,Java,21/06/2018 10:46:35,male,,4.0,NUOS,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
23,16200,Lviv,51-200 employees,Outsourcing,1.5,,Higher,Intermediate,False,Senior Software Engineer,37800,C#/.NET,21/06/2018 10:49:36,male,,2.0,LNU,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36"
27,20400,Kharkiv,11-50 employees,Outsourcing,0.0,Web Development,Higher,Intermediate,False,Software Engineer,47600,JavaScript,21/06/2018 10:51:44,male,,2.0,KhPI,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
22,18000,Kyiv,1-10 employees,Product,1.0,Web Development,Unfinished higher,Intermediate,False,Software Engineer,42000,Python,21/06/2018 10:52:03,male,,1.5,KPI,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.62 Safari/537.36"
21,10800,Kyiv,11-50 employees,Outsourcing,1.0,eCommerce,Higher,Elementary,False,Junior Software Engineer,25200,C#/.NET,21/06/2018 11:21:41,male,,1.0,KPI,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36"
28,33600,Kyiv,201-1000 employees,Product,0.25,iOS,Higher,Intermediate,False,Software Engineer,78400,Swift,21/06/2018 11:47:56,male,,4.0,Other,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1 Safari/605.1.15"
23,30780,Kyiv,51-200 employees,Outstaffing,0.25,Desktop Applications,Higher,Upper-Intermediate,False,Software Engineer,71820,C#/.NET,21/06/2018 11:49:06,male,,2.0,KPI,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36"
24,11400,Lviv,1-10 employees,Outsourcing,2.0,Web Development,Higher,Intermediate,False,Junior Software Engineer,26600,Java,21/06/2018 11:53:58,male,,2.0,Lviv Polytechnic,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.1 Safari/605.1.15"
30,72000,Kyiv,201-1000 employees,Outsourcing,4.0,,Higher,Intermediate,False,Senior Software Engineer,168000,C#/.NET,21/06/2018 12:08:35,male,,10.0,Other,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36"
27,36000,Lviv,1001+ employees,Outsourcing,3.0,"Corporate Systems,Multimedia",Higher,Upper-Intermediate,False,Senior Software Engineer,84000,SQL,21/06/2018 12:13:56,male,,5.0,Other,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G935F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/65.0.3325.109 Mobile Safari/537.36"
23,21600,Kyiv,51-200 employees,Outsourcing,3.0,"Web Development,Other",Higher,Pre-Intermediate,False,Software Engineer,50400,JavaScript,21/06/2018 12:32:26,male,,3.0,KPI,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36"
29,30000,Kyiv,201-1000 employees,Outstaffing,0.0,"Corporate Systems,Other",Higher,Upper-Intermediate,False,Software Engineer,70000,PHP,21/06/2018 12:32:47,male,,3.0,KPI,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36"
21,12000,Kyiv,201-1000 employees,Product,0.5,"Web Development,Corporate Systems",Higher,Pre-Intermediate,False,Software Engineer,28000,C#/.NET,21/06/2018 13:10:41,male,,1.5,Other,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36"
27,12000,Dnipro,1-10 employees,Outsourcing,6.0,Web Development,Higher,Upper-Intermediate,False,Software Engineer,28000,PHP,21/06/2018 13:10:47,female,,6.0,DNUZT,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36"
35,9600,Kyiv,201-1000 employees,Product,0.0,"Web Development,Other",Two higher,Intermediate,False,Junior Software Engineer,22400,C#/.NET,21/06/2018 13:26:56,male,,0.5,KPI,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
34,22800,Kyiv,51-200 employees,Product,3.0,Android,Higher,Pre-Intermediate,False,Software Engineer,53200,Java,21/06/2018 13:30:02,male,,10.0,KNU,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0
22,6480,Lviv,1001+ employees,Outsourcing,0.0,"Web Development,Other",Higher,Upper-Intermediate,False,Junior Software Engineer,15120,JavaScript,21/06/2018 13:57:35,male,,2.0,VNTU,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Mobile/15D100 [FBAN/FBIOS;FBAV/164.0.0.56.96;FBBV/98434650;FBDV/iPhone9,1;FBMD/iPhone;FBSN/iOS;FBSV/11.2.6;FBSS/2;FBCR/lifecell;FBID/phone;FBLC/ru_RU;FBOP/5;FBRV/0]"
28,17400,Dnipro,1001+ employees,Outsourcing,1.0,Web Development,Higher,Intermediate,False,Software Engineer,40600,Java,21/06/2018 14:04:19,male,,2.0,NMU,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0
28,27600,Lviv,201-1000 employees,Outstaffing,1.0,"Web Development,Corporate Systems",Higher,Upper-Intermediate,False,Software Engineer,64400,C#/.NET,21/06/2018 14:13:42,female,,5.0,KhAI,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36"
40,14400,Remote,1-10 employees,Outsourcing,0.0,Web Development,Higher,Advanced,False,Software Engineer,33600,PHP,21/06/2018 14:16:21,female,,0.0,LNU,Mozilla/5.0 (Windows NT 6.1; rv:60.0) Gecko/20100101 Firefox/60.0
24,43200,Lviv,1001+ employees,Outsourcing,3.0,"Web Development,eCommerce",Higher,Upper-Intermediate,False,Senior Software Engineer,100800,Java,21/06/2018 14:28:38,male,,3.0,Lviv Polytechnic,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G955F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/67.0.3396.87 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/176.0.0.42.87;]"
28,18000,Kharkiv,11-50 employees,Outstaffing,1.5,Web Development,Higher,Upper-Intermediate,False,Software Engineer,42000,JavaScript,21/06/2018 14:42:48,male,,1.5,KhPI,"Mozilla/5.0 (Linux; Android 7.0; Redmi Note 4 Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Mobile Safari/537.36"
22,16680,Kharkiv,11-50 employees,Outsourcing,0.0,Web Development,Unfinished higher,Upper-Intermediate,False,Software Engineer,38920,JavaScript,21/06/2018 14:50:48,female,,1.5,KhPI,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36"
21,9600,Other,1-10 employees,Startup,4.0,"Web Development,Gamedev",Vocational,Elementary,False,Senior Software Engineer,22400,C++,21/06/2018 14:51:49,male,,4.0,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36"
26,38400,Ivano-Frankivsk,1001+ employees,Outsourcing,5.0,Web Development,Higher,Upper-Intermediate,False,Senior Software Engineer,89600,JavaScript,21/06/2018 14:52:29,male,,6.0,Other,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36"
28,36000,Ivano-Frankivsk,1001+ employees,Outsourcing,1.5,Web Development,Higher,Upper-Intermediate,False,Senior Software Engineer,84000,C#/.NET,21/06/2018 15:00:34,male,,4.0,Other,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36"
31,30600,Lviv,1001+ employees,Outsourcing,6.0,"Web Development,Other",Higher,Intermediate,False,Senior Software Engineer,71400,Java,21/06/2018 15:04:33,female,,6.0,LNU,"Mozilla/5.0 (Linux; Android 8.0.0; F8132 Build/41.3.A.2.149; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/67.0.3396.87 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/177.0.0.57.105;]"
31,20400,Kyiv,11-50 employees,Product,1.0,"Web Development,Telecom",Two higher,Upper-Intermediate,False,Software Engineer,47600,Java,21/06/2018 15:11:04,male,,3.0,ONAS,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36"
35,16200,Kyiv,1-10 employees,Other,0.5,Corporate Systems,Secondary,Pre-Intermediate,False,Senior Software Engineer,37800,1С,21/06/2018 15:15:59,male,,10.0,,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36"
31,44400,Kyiv,51-200 employees,Outstaffing,1.0,Web Development,Higher,Upper-Intermediate,False,Senior Software Engineer,103600,JavaScript,21/06/2018 15:28:02,male,,9.0,KPI,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36"
22,18000,Kharkiv,51-200 employees,Outsourcing,0.5,Web Development,Unfinished higher,Pre-Intermediate,True,Software Engineer,42000,C#/.NET,21/06/2018 15:32:45,male,,2.0,KhAI,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36"
37,39000,Kyiv,1001+ employees,Outsourcing,5.0,Corporate Systems,Higher,Intermediate,False,Senior Software Engineer,91000,C#/.NET,21/06/2018 15:49:31,male,,8.0,KPI,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36"
33,18000,Kharkiv,11-50 employees,Startup,2.0,"Web Development,Corporate Systems",Secondary,Pre-Intermediate,False,Junior Software Engineer,42000,Java,21/06/2018 16:24:07,female,,3.0,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36"
33,45000,Kyiv,1-10 employees,Product,4.0,"Desktop Applications,Web Development",Two higher,Advanced,False,Senior Software Engineer,105000,C#/.NET,21/06/2018 16:31:16,male,,10.0,KhAI,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
22,12000,Kyiv,11-50 employees,Product,2.0,"Web Development,Corporate Systems",Unfinished higher,Intermediate,True,Software Engineer,28000,JavaScript,21/06/2018 16:32:08,male,,2.0,KPI,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36"
23,27600,Odesa,51-200 employees,Outsourcing,0.25,Web Development,Higher,Advanced,True,Software Engineer,64400,JavaScript,21/06/2018 16:33:21,male,,3.0,Other,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36"
26,36000,Kharkiv,201-1000 employees,Outstaffing,2.0,"Web Development,eCommerce",Higher,Intermediate,False,Senior Software Engineer,84000,PHP,21/06/2018 16:51:46,male,,6.0,KhAI,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
23,34200,Lviv,1001+ employees,Outsourcing,0.5,"Desktop Applications,Web Development",Higher,Intermediate,False,Software Engineer,79800,C#/.NET,21/06/2018 16:58:34,male,,4.0,Lviv Polytechnic,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36"
25,31800,Lviv,1-10 employees,Product,0.25,"Web Development,Banking and Finance",Higher,Advanced,False,Software Engineer,74200,C#/.NET,21/06/2018 17:03:06,male,,4.0,Lviv Polytechnic,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G950F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/67.0.3396.87 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/176.0.0.42.87;]"
32,10800,Kyiv,11-50 employees,Product,2.0,Corporate Systems,Higher,Elementary,False,Software Engineer,25200,Delphi,21/06/2018 17:20:52,male,,2.0,Other,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
39,6720,Remote,1-10 employees,Product,1.0,"Android,iOS",Higher,Upper-Intermediate,False,Junior Software Engineer,15680,JavaScript,21/06/2018 17:29:08,male,,1.0,Other,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36"
34,14820,Vinnytsia,51-200 employees,Product,2.0,Web Development,Higher,Intermediate,False,Software Engineer,34580,JavaScript,21/06/2018 17:46:03,male,,10.0,VNTU,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36"
26,12000,Kyiv,51-200 employees,Product,1.0,"Web Development,Multimedia",Two higher,Upper-Intermediate,False,Junior Software Engineer,28000,JavaScript,21/06/2018 17:54:03,female,,1.5,DonNU,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36"
27,26400,Odesa,201-1000 employees,Outsourcing,1.5,"Telecom,Corporate Systems",Higher,Upper-Intermediate,False,Software Engineer,61600,Java,21/06/2018 18:01:09,male,,1.5,Other,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/66.0.3359.181 Chrome/66.0.3359.181 Safari/537.36"
25,22800,Lviv,1001+ employees,Outsourcing,4.0,Web Development,Higher,Intermediate,False,Software Engineer,53200,C#/.NET,21/06/2018 18:25:46,male,,4.0,Lviv Polytechnic,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36"
38,9600,Other,11-50 employees,Product,10.0,"Web Development,eCommerce",Higher,Elementary,False,Software Engineer,22400,C++,21/06/2018 18:26:52,male,,10.0,Other,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36"
26,24000,Lviv,1001+ employees,Outsourcing,1.0,Web Development,Higher,Upper-Intermediate,False,Software Engineer,56000,C#/.NET,21/06/2018 18:34:42,male,,2.0,KhNURE,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36"
26,16800,Kyiv,11-50 employees,Outsourcing,1.0,"Web Development,Corporate Systems",Secondary,Intermediate,False,Software Engineer,39200,Python,21/06/2018 18:40:24,male,,2.0,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36"
32,21600,Lviv,1001+ employees,Outsourcing,1.0,"Web Development,Corporate Systems",Higher,Intermediate,False,Software Engineer,50400,Java,21/06/2018 19:18:58,male,,4.0,Lviv Polytechnic,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Mobile/14G60 [FBAN/FBIOS;FBAV/173.0.0.65.96;FBBV/109978100;FBDV/iPhone5,2;FBMD/iPhone;FBSN/iOS;FBSV/10.3.3;FBSS/2;FBCR/Kyivstar;FBID/phone;FBLC/en_US;FBOP/5;FBRV/0]"
23,9600,Kyiv,11-50 employees,Other,0.5,"Telecom,Corporate Systems",Higher,Upper-Intermediate,True,Junior Software Engineer,22400,Java,21/06/2018 21:10:31,male,,1.0,KNU,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36"
20,12000,Kyiv,1001+ employees,Product,0.5,"Web Development,Corporate Systems",Unfinished higher,Intermediate,True,Junior Software Engineer,28000,Java,21/06/2018 21:25:25,female,,1.0,KPI,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.1 Safari/605.1.15"
